Cell ID,Label 1,Label 2,Label 3,Probability 1,Probability 2,Probability 3,Test Accuracy,Test Loss
16236,cluster_2,cluster_1,cluster_4,0.11436443,0.110329196,0.10370035,0.16488486528396606,2.9004340171813965
16266,cluster_2,cluster_1,cluster_4,0.15194623,0.09463035,0.09095733,0.16488486528396606,2.9004340171813965
16316,cluster_4,cluster_1,cluster_6,0.13257208,0.09278768,0.084783964,0.16488486528396606,2.9004340171813965
16379,cluster_1,cluster_12,cluster_3,0.08903685,0.07773335,0.07459606,0.16488486528396606,2.9004340171813965
16446,cluster_2,cluster_4,cluster_1,0.16099225,0.09949821,0.0905153,0.16488486528396606,2.9004340171813965
16451,cluster_2,cluster_1,cluster_4,0.1953834,0.099176355,0.08158748,0.16488486528396606,2.9004340171813965
16452,cluster_2,cluster_1,cluster_4,0.17868322,0.10315584,0.08005277,0.16488486528396606,2.9004340171813965
16453,cluster_4,cluster_1,cluster_6,0.12908629,0.096451536,0.08497213,0.16488486528396606,2.9004340171813965
1666,cluster_9,cluster_1,cluster_2,0.16681483,0.15278852,0.13385387,0.16488486528396606,2.9004340171813965
16761,cluster_7,cluster_13,cluster_12,0.6611165,0.05394782,0.047347073,0.16488486528396606,2.9004340171813965
16770,cluster_2,cluster_1,cluster_12,0.24481945,0.12808712,0.071242064,0.16488486528396606,2.9004340171813965
16792,cluster_2,cluster_1,cluster_11,0.27698755,0.11643803,0.08717035,0.16488486528396606,2.9004340171813965
16817,cluster_2,cluster_1,cluster_11,0.2621089,0.117242664,0.069188945,0.16488486528396606,2.9004340171813965
16826,cluster_2,cluster_1,cluster_4,0.1796951,0.09643164,0.09609821,0.16488486528396606,2.9004340171813965
16843,cluster_4,cluster_2,cluster_1,0.105195805,0.10177737,0.10160144,0.16488486528396606,2.9004340171813965
16880,cluster_1,cluster_2,cluster_3,0.1177936,0.10293551,0.09549553,0.16488486528396606,2.9004340171813965
17210,cluster_2,cluster_13,cluster_4,0.12093474,0.100992136,0.08863825,0.16488486528396606,2.9004340171813965
17326,cluster_2,cluster_1,cluster_9,0.14850888,0.13967267,0.122236505,0.16488486528396606,2.9004340171813965
1734,cluster_4,cluster_8,cluster_1,0.11546533,0.10440786,0.099544704,0.16488486528396606,2.9004340171813965
17401,cluster_2,cluster_1,cluster_4,0.19057143,0.11021815,0.07065713,0.16488486528396606,2.9004340171813965
17403,cluster_2,cluster_1,cluster_6,0.18260561,0.12117484,0.08239556,0.16488486528396606,2.9004340171813965
